Ticker,Price Close,P_E,P_B,Current_Ratio,Debt_to_Equity,Dividend_Yield,Payout_Ratio,Rev_Growth_YoY,EPS_Growth_YoY,Gross_Margin,Price_6M_Return,Volume,Vol_Avg_20,RSI_14,MA50,MA200,Market_Cap,ROE,ROA,Net_Debt,Net_Debt_EBITDA,FCF_Yield,Company_Name,P_E_raw,P_B_raw,Current_Ratio_raw,Debt_to_Equity_raw,Dividend_Yield_raw,Payout_Ratio_raw,Rev_Growth_YoY_raw,EPS_Growth_YoY_raw,Gross_Margin_raw,ROE_raw,ROA_raw,Net_Debt_EBITDA_raw,FCF_Yield_raw,Revenue,EPS_Basic,DPS_Net,Op_CashFlow,Total_Current_Assets,Total_Current_Liabilities,Debt_Total,Total_Equity,Shares_Outstanding
REBRISAA.SN,0.3,-3.2974410392526647,0.35822685618160105,0.2661151539628429,0.4052121339044236,0.0,,0.0,,0.2590468487807033,0.0,0.0,0.0,2.0438406522771402e-08,0.3,0.3,1577119884.8999999,-0.10863783519319271,-0.04751961794022904,1730213000.0,,-0.22381621294590529,Rebrisa SA,-3.2974410392526647,0.35822685618160105,0.2661151539628429,0.4052121339044236,0.0,,0.0,,0.2590468487807033,-0.10863783519319271,-0.04751961794022904,,-0.22381621294590529,1901629000.0,,0.0,-350875000.0,461899000.0,1735711000.0,1783976000.0,4402573000.0,5257066283.0
RIPLEY.SN,432.02,15.496223867025599,0.7939719768557776,0.8550985750609059,2.041367985979141,0.0,0.0,0.08326931494200243,2.0630419057925176,0.3428161284673727,0.11922279792746115,8754677.0,5952435.7,53.48758095316278,440.2493999999999,431.34094492745004,836413313781.96,0.03136192397460726,0.008180406266166819,1801102243000.0,10.39651706202494,-0.03955606331802701,Ripley Corp SA,15.496223867025599,0.7939719768557776,0.8550985750609059,2.041367985979141,0.0,0.0,0.08326931494200243,2.0630419057925176,0.3428161284673727,0.03136192397460726,0.008180406266166819,10.39651706202494,-0.03955606331802701,2086829258000.0,27.87905,0.0,5961965000.0,1578252448000.0,1845696501000.0,2150488193000.0,1053454452000.0,1936052298.0
SALFACORP.SN,1350.0,17.25213159670395,1.438733548778932,0.833353106759952,1.0410284111178434,0.017333333333333333,0.29903694767620176,0.011828228503753022,0.0037329313503381236,0.10241512691432596,0.8370596159865009,518010.0,830205.15,79.01105033214485,1171.328,874.3237743825001,742366062450.0,0.05899158539300179,0.01981043945184857,454265738000.0,5.416943114969343,0.05226673465102446,SalfaCorp SA,17.25213159670395,1.438733548778932,0.833353106759952,1.0410284111178434,0.017333333333333333,0.29903694767620176,0.011828228503753022,0.0037329313503381236,0.10241512691432596,0.05899158539300179,0.01981043945184857,5.416943114969343,0.05226673465102446,1052674700000.0,78.2512,23.4,43018001000.0,589125326000.0,706933617000.0,537155864000.0,515985787000.0,549900787.0
SALMOCAM.SN,5150.0,28862.079764332655,1848.4989865077332,2.604924271061717,0.6339575542665847,0.0,0.0,0.0,,0.1257737871566165,0.76636026889834,75212.0,15196.8,99.98993749480428,4118.4,3341.142188337,382105074000.0,0.0640459385325406,0.02926140319468481,93035000.0,1.877181654930288,8.547387151420031e-05,Salmones Camanchaca SA,28862.079764332655,1848.4989865077332,2.604924271061717,0.6339575542665847,0.0,0.0,0.0,,0.1257737871566165,0.0640459385325406,0.02926140319468481,1.877181654930288,8.547387151420031e-05,404504000.0,,0.0,56778000.0,310098000.0,119043000.0,131046000.0,206711000.0,74195160.0
SANTARITA.SN,150.0,51.230558003237775,0.7153191783384891,1.8021157129101315,0.413766380956907,0.0036512666666666665,0.1870564287519553,-0.02557487641821642,0.6037882605552026,0.3449449905801255,0.005890494737180951,0.0,111.55,100.0,150.0,149.569584,155185827600.0,0.02436802874360235,0.014706180424077495,88315758000.0,9.676787020911936,0.03694783917239618,Vina Santa Rita SA,51.230558003237775,0.7153191783384891,1.8021157129101315,0.413766380956907,0.0036512666666666665,0.1870564287519553,-0.02557487641821642,0.6037882605552026,0.3449449905801255,0.02436802874360235,0.014706180424077495,9.676787020911936,0.03694783917239618,159637477000.0,2.92794,0.54769,9743361000.0,157085406000.0,87167214000.0,89765073000.0,216946270000.0,1034572184.0
SCHWAGER.SN,2.28,18.89920424403183,1.969474311540464,1.143060595198173,0.474058251714752,0.018859649122807017,0.35643236074270557,0.1578539851670663,0.3120174007612832,0.18247870890235598,0.40480591497227336,7908572.0,17240803.5,64.4705281829562,1.9745999999999997,1.69366196226,51316532065.67999,0.16575960492118955,0.06678045428280065,11502327000.0,1.072227305726549,0.11651835693704078,Schwager Energy SA,18.89920424403183,1.969474311540464,1.143060595198173,0.474058251714752,0.018859649122807017,0.35643236074270557,0.1578539851670663,0.3120174007612832,0.18247870890235598,0.16575960492118955,0.06678045428280065,1.072227305726549,0.11651835693704078,94110930000.0,0.12064,0.043,12116718000.0,25520020000.0,22326043000.0,12352040000.0,26055954000.0,22507250906.0
SIEMEL.SN,287.0,6.489216369466586,0.354961433255934,1.010926868721052,0.4262370371431622,0.0218397212543554,0.1417226766683504,0.18654446885326764,0.18147129269044593,0.34595042933367515,-0.043333333333333335,76.0,1819.3,0.5131679299978771,287.0,292.584034225,104058683470.0,0.030798465051728605,0.02096651066045115,105609040000.0,3.7131400434343944,0.06690452702111242,Inversiones Siemel SA,6.489216369466586,0.354961433255934,1.010926868721052,0.4262370371431622,0.0218397212543554,0.1417226766683504,0.18654446885326764,0.18147129269044593,0.34595042933367515,0.030798465051728605,0.02096651066045115,3.7131400434343944,0.06690452702111242,76393728000.0,44.22722,6.268,9302147000.0,60891983000.0,60233816000.0,124953476000.0,293154900000.0,362573810.0
SK.SN,1651.4,17202.083333333332,1187.8466398436683,1.4162442358635576,0.953803248289704,2.494852852125469e-05,0.42916666666666664,-0.056301908306152705,-0.11275415896487988,0.19138828751026604,0.30424534764028377,68614.0,65130.1,82.96737134484006,1543.0650771199998,1315.389711332445,1773127187614.0,0.11793369187087745,0.03647535153965,873222000.0,1.8221811367686522,0.00014853136415690283,Sigdo Koppers SA,17202.083333333332,1187.8466398436683,1.4162442358635576,0.953803248289704,2.494852852125469e-05,0.42916666666666664,-0.056301908306152705,-0.11275415896487988,0.19138828751026604,0.11793369187087745,0.03647535153965,1.8221811367686522,0.00014853136415690283,3780665000.0,0.096,0.0412,473937000.0,2078616000.0,1467696000.0,1423765000.0,1492724000.0,1073711510.0
SMU.SN,164.8,19.244093855119154,1.1694204178300842,0.7911565310841844,1.5143584549092013,0.05507311893203883,1.0598322696222948,0.0,,0.2691523764481244,0.08538806607085303,32028868.0,14938696.15,73.20517432727897,152.16780289919998,159.37391006729,949776298865.6001,0.06076775693540928,0.019694996866561357,1071869190000.0,4.580458554301371,0.061133613324895524,SMU SA,19.244093855119154,1.1694204178300842,0.7911565310841844,1.5143584549092013,0.05507311893203883,1.0598322696222948,0.0,,0.2691523764481244,0.06076775693540928,0.019694996866561357,4.580458554301371,0.061133613324895524,2887165316000.0,,9.07605,165211387000.0,540722656000.0,683458500000.0,1229927019000.0,812176942000.0,5763205697.0
IAM.SN,1074.0,17.74009668187514,1.1686789179408215,0.8232215939838767,1.436333021664947,0.05789217877094972,1.0270128485210475,0.03408791518973937,-0.07255880531750264,0.7520013096579226,0.3292010527049565,345404.0,462546.85,70.60510720952288,996.7027893482,882.7200193692449,1074000000000.0,0.149966591573755,0.0409488363054587,1209979599000.0,3.651876208991357,0.09194761545623836,Inversiones Aguas Metropolitanas SA,17.74009668187514,1.1686789179408215,0.8232215939838767,1.436333021664947,0.05789217877094972,1.0270128485210475,0.03408791518973937,-0.07255880531750264,0.7520013096579226,0.149966591573755,0.0409488363054587,3.651876208991357,0.09194761545623836,662701294000.0,60.54082,62.1762,280299573000.0,289941134000.0,352203023000.0,1319970474000.0,918986373000.0,1000000000.0
HITES.SN,127.0,-1.4592570267534668,0.5798795274622105,1.7834795093036149,2.3826909902279185,0.0,,-0.016646552252966115,-0.18068238719526558,0.2602420671940414,0.2218587646719261,2559472.0,742449.9,42.75910219341094,133.572,108.1752105113,50235294575.26147,-0.3322926378264812,-0.09015194435196562,181923714000.0,24.988985675581677,0.6966793027871448,Empresas Hites SA,-1.4592570267534668,0.5798795274622105,1.7834795093036149,2.3826909902279185,0.0,,-0.016646552252966115,-0.18068238719526558,0.2602420671940414,-0.3322926378264812,-0.09015194435196562,24.988985675581677,0.6966793027871448,319079751000.0,-87.03059,0.0,40949699000.0,176154264000.0,98769996000.0,206413881000.0,86630571000.0,395553500.59261
HIPODROMOA.SN,415000.0,-21.618189181728912,1.6771201206683095,0.44811776568055517,0.11769478125943453,0.0,,0.0,,0.2726232057953267,0.0,0.0,0.0,100.0,415000.0,415000.0,28664465000.0,-0.07757912129318234,-0.05411905447508853,1227175000.0,,-0.0626741856162325,Sociedad Hipodromo Chile SA,-21.618189181728912,1.6771201206683095,0.44811776568055517,0.11769478125943453,0.0,,0.0,,0.2726232057953267,-0.07757912129318234,-0.05411905447508853,,-0.0626741856162325,13075501000.0,,0.0,-766075000.0,2904832000.0,6482296000.0,2011578000.0,17091480000.0,69071.0
CAMPOS.SN,61.35,70895.69805194787,414.32580290968593,1.0238095238095237,0.0009608646336793891,2.4449877750611248e-05,2.272727272727273,,-0.8624999999999999,,0.09553571428571428,0.0,34713.65,99.95838809684447,58.14,49.76515736,57349734661.35,-0.0024122228922841367,-0.002360540804138721,87000.0,,2.353977761138296e-05,Sociedad de Inversiones Campos Chilenos SA,92954.54545454546,414.32580290968593,1.0238095238095237,0.0009608646336793891,2.4449877750611248e-05,2.272727272727273,,-0.8624999999999999,,-0.0024122228922841367,-0.002360540804138721,,2.353977761138296e-05,0.0,0.00066,0.0015,1350000.0,344000.0,336000.0,133000.0,138417000.0,934796001.0
CAP.SN,8339.0,-2919.4294876732088,685.5127622310268,1.119297375003145,0.980529478063278,0.0,,-0.2496677092536152,-32.30095243186034,0.1646477369686466,0.7555789473684211,473168.0,390998.8,89.4575540734278,6884.6,5499.3485,1246247805968.0,0.012327179292806868,0.003766346757355433,1329973000.0,2.3835068728830264,-9.964310420875363e-06,CAP SA,-2919.4294876732088,685.5127622310268,1.119297375003145,0.980529478063278,0.0,,-0.2496677092536152,-60.09903743315509,0.1646477369686466,0.012327179292806868,0.003766346757355433,2.3835068728830264,-9.964310420875363e-06,1801367000.0,-2.85638,0.0,288101000.0,1290157000.0,1152649000.0,1782582000.0,1817979000.0,149448112.0
CAROZZI.SN,3772.8,8.24377341422405,1.3682965964765306,1.693792957273107,0.6855583664410946,0.02968617472434266,0.244726097962546,0.06142283524199021,0.23132465580623787,0.3608187535073016,-0.14781351644380192,4949.0,1499.95,65.61091524047674,3806.3579999999997,4021.4957362500004,841571018697.6001,0.2418729941382885,0.08823552235105579,357108971000.0,1.4357158650654451,0.11866118816038167,Carozzi SA,8.24377341422405,1.3682965964765306,1.693792957273107,0.6855583664410946,0.02968617472434266,0.244726097962546,0.06142283524199021,0.23132465580623787,0.3608187535073016,0.2418729941382885,0.08823552235105579,1.4357158650654451,0.11866118816038167,1560466036000.0,457.6545,112.0,172833497000.0,621820870000.0,367117402000.0,421652772000.0,615050144000.0,223062717.0
CASABLANCA.SN,835.097076,1.1630716508126628,0.23801332350137588,0.7818633100908196,,0.24285278404900673,0.3046776089469506,0.011591863689172345,-0.015352565314368195,0.355082400631434,0.0,0.0,0.0,100.0,835.097076,835.097076,2421781520.4,0.22043026176761182,0.12032810825634245,-144280000.0,-0.047654451717829366,0.09164575670035738,Energia de Casablanca SA,1.1630716508126628,0.23801332350137588,0.7818633100908196,,0.26195944913115704,0.3046776089469506,0.011591863689172345,-0.015352565314368195,0.355082400631434,0.22043026176761182,0.12032810825634245,-0.047654451717829366,0.09164575670035738,10250953000.0,718.01,218.76157,1083338000.0,3032252000.0,3878238000.0,,10174983000.0,2900000.0
CCU.SN,6335.0,14.544181227798886,1.5347669166179536,2.059597730044766,0.9351980470463946,0.031974809786898185,0.4650474282650447,0.13213914572384203,0.5233315714930773,0.45225636865390856,0.10473777878687818,361646.0,409556.3,68.42986645330811,6004.441171355999,6131.897824902735,2340800694120.0,0.13561964451704445,0.05018827891814946,718403234000.0,1.8635713567144891,0.05443886928096892,Compania Cervecerias Unidas SA,14.544181227798886,1.5347669166179536,2.059597730044766,0.9351980470463946,0.031974809786898185,0.4650474282650447,0.13213914572384203,0.5233315714930773,0.45225636865390856,0.13561964451704445,0.05018827891814946,1.8635713567144891,0.05443886928096892,2904566454000.0,435.56938,202.56042,287516727000.0,1771266840000.0,860006211000.0,1426348336000.0,1525183185000.0,369502872.0
CEMENTOS.SN,1730.0,14.096156483307178,1.6925244464396703,1.2902568630957703,0.5255701613141603,0.05953757225433526,0.8392509351333175,0.03031727423461308,0.42243584327445427,0.38230219696045936,0.08125000000000004,58.0,62216.2,61.010395573000395,1710.6,1675.5255,457102330000.0,0.12325910512532384,0.06398171565331327,115429831000.0,1.5391153888350115,0.1185104066303928,Cementos Bio Bio SA,14.096156483307178,1.6925244464396703,1.2902568630957703,0.5255701613141603,0.05953757225433526,0.8392509351333175,0.03031727423461308,0.42243584327445427,0.38230219696045936,0.12325910512532384,0.06398171565331327,1.5391153888350115,0.1185104066303928,359564596000.0,122.72849,103.0,66458594000.0,150061002000.0,116303200000.0,141941433000.0,270071331000.0,264221000.0
CENCOMALLS.SN,2521.0,16.112574918377074,1.5206336342648592,1.7707091381790094,0.28108157706351494,0.04720349067830226,0.7605697799630591,0.0,,0.9662159497596752,0.3420851338422217,1193719.0,405461.7,57.52286661361828,2376.84751152,2050.046719773805,4300400147638.0,0.09437558192703961,0.0621970301161847,679855775000.0,2.120065814815856,0.0628267127998302,Cencosud Shopping SA,16.112574918377074,1.5206336342648592,1.7707091381790094,0.28108157706351494,0.04720349067830226,0.7605697799630591,0.0,,0.9662159497596752,0.09437558192703961,0.0621970301161847,2.120065814815856,0.0628267127998302,353183704000.0,,119.0,271330406000.0,151627341000.0,85630857000.0,794907615000.0,2828031717000.0,1705831078.0
CENCOSUD.SN,3200.0,56.901058128520646,1.918891745466328,0.9175831903115046,1.167449247863236,0.0065625,0.3734131939684167,0.159035239020413,-0.2724255367155038,0.2994641463854787,0.049180327868852514,7737109.0,3702240.3,75.56835507145092,2925.6919999999996,2985.1031687481254,8978589078400.0,0.056599620916088014,0.016355231150189605,4539240146000.0,2.98619404090553,0.09139113861152735,Cencosud SA,56.901058128520646,1.918891745466328,0.9175831903115046,1.167449247863236,0.0065625,0.3734131939684167,0.159035239020413,-0.2724255367155038,0.2994641463854787,0.056599620916088014,0.016355231150189605,2.98619404090553,0.09139113861152735,16493815028000.0,56.23797,21.0,1272160369000.0,3898450092000.0,4248606702000.0,5462552586000.0,4679049300000.0,2805809087.0
CFIBTGDL-E.SN,34376.01,,,,,,,,,,0.003694362658936745,0.0,0.0,100.0,34376.01,34305.1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFMITNIPSA.SN,5331.4,,,,,,,,,,0.3576266870384517,1051165.0,550203.05,83.61601213337266,4839.582,4245.3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGE.SN,260.0,5.988448743024609,0.3596444783125275,0.6252876723258974,0.8099565793137081,0.006923076923076923,0.04145849129786268,0.2807652378307492,6.254143609484855,0.12513852348365098,-0.10031488978857406,45018.0,44164.25,41.505389933496424,269.3824,292.77395031264996,525173192180.0,0.06390075999060844,0.022817754512531138,1123125634000.0,4.123293152634444,-0.007565667972325175,Compania General de Electricidad SA,5.988448743024609,0.3596444783125275,0.6252876723258974,0.8099565793137081,0.006923076923076923,0.04145849129786268,0.2807652378307492,6.254143609484855,0.12513852348365098,0.06390075999060844,0.022817754512531138,4.123293152634444,-0.007565667972325175,2666444095000.0,43.41692,1.8,242024969000.0,698242580000.0,1116674150000.0,1182744371000.0,1460256514000.0,2019896893.0
CGET.SN,110.1,5.803261527854864,0.5368675650656535,0.15695901148478528,1.431794326154639,0.05903723887375114,0.3426085370668176,0.07296764338429372,-0.12269576942711914,0.5502793673802263,0.2949894142554692,13151.0,56282.8,99.99999999967733,110.08,93.01690068309999,222390647919.3,0.09598611362721678,0.030651456603879225,588123037000.0,4.158580487774111,0.05963335744591388,CGE Transmision SA,5.803261527854864,0.5368675650656535,0.15695901148478528,1.431794326154639,0.05903723887375114,0.3426085370668176,0.07296764338429372,-0.12269576942711914,0.5502793673802263,0.09598611362721678,0.030651456603879225,4.158580487774111,0.05963335744591388,250034739000.0,18.97209,6.5,88782760000.0,83948155000.0,534841257000.0,593102822000.0,414237444000.0,2019896893.0
CHILE.SN,182.4,15.260597288399355,3.276812888494841,,2.196002168949345,0.044282675438596486,0.6757800767213142,0.029010921354429352,-0.02914273506981091,,0.3306098628538079,127140295.0,89773071.8,65.8567460731181,173.32240000000002,148.82508193225,18425515595193.6,0.21920977742566905,0.022066218249142885,10060056000000.0,6.223048658278588,0.003438926833424887,Banco de Chile,15.260597288399355,3.276812888494841,,2.196002168949345,0.044282675438596486,0.6757800767213142,0.029010921354429352,-0.02914273506981091,,0.21920977742566905,0.022066218249142885,6.223048658278588,0.003438926833424887,2995068000000.0,11.95235,8.07716,138207000000.0,,,12348118000000.0,5622999000000.0,101017081114.0
CIC.SN,29.0,-36.652258537448496,1.456767301242678,0.9388545463786565,1.5444309435710215,0.005172413793103448,,0.19648512981940977,-2.6116429706277753,0.3084707762424777,0.0,0.0,1939.35,99.99999664892083,29.0,29.0,34261190092.0,-0.038426992153648774,-0.013327476900374072,30088872000.0,6.173907583664816,-0.14483530743313797,Companias CIC SA,-36.652258537448496,1.456767301242678,0.9388545463786565,1.5444309435710215,0.005172413793103448,,0.19648512981940977,-2.6116429706277753,0.3084707762424777,-0.038426992153648774,-0.013327476900374072,6.173907583664816,-0.14483530743313797,102885931000.0,-0.79122,0.15,-2575753000.0,44554210000.0,47455924000.0,36322920000.0,23518643000.0,1181420348.0
CINTAC.SN,84.08,-2414.0109101349412,1103.5541870476104,0.9871344717538026,2.7359437290931585,0.0,,-0.16034849791261735,0.5671678886541568,0.1390831638765523,0.4928977272727273,3737489.0,375527.95,61.02116905023115,81.3332,66.52109999999999,96331452095.76,-0.36236019980375034,-0.0663644105710137,132757000.0,4.37362456348422,-0.00015444592265888673,Cintac SA,-2414.0109101349412,1103.5541870476104,0.9871344717538026,2.7359437290931585,0.0,,-0.16034849791261735,0.5671678886541568,0.1390831638765523,-0.41674809873815694,-0.0663644105710137,4.37362456348422,-0.00015444592265888673,344729000.0,-0.03483,0.0,-12013000.0,296320000.0,300182000.0,238826000.0,87292000.0,1145711847.0
CLUBUNION.SN,360500.0,-569.010869386104,14.176417641764177,1.1294686168885768,0.0,0.0,,0.7127595761090005,0.11252917803497396,0.9090423935158934,0.0,0.0,0.0,100.0,360500.0,360500.0,3244500000.0,-0.024607603240159332,-0.018056760676669347,-221000.0,,-0.003125597164432116,Union Inmobiliaria SA,-569.010869386104,14.176417641764177,1.1294686168885768,0.0,0.0,,0.7127595761090005,0.11252917803497396,0.9090423935158934,-0.024607603240159332,-0.018056760676669347,,-0.003125597164432116,59962000.0,-633.55556,0.0,-10141000.0,122239000.0,108227000.0,0.0,228866000.0,9000.0
CMPC.SN,1474.6,7507.382140311576,472.70462570936144,2.081132327387418,0.7414998758132565,3.886477688864777e-05,0.29177273190102837,-0.044090878113774434,0.044231791600212775,0.2442352061712935,0.10872180451127811,1881970.0,3001848.8,60.84244362130908,1375.486,1423.391755588,3686500000000.0,0.06230572341760747,0.02864458128971967,5079236000.0,4.4531381373087955,7.700610335006103e-05,Empresas CMPC SA,7507.382140311576,472.70462570936144,2.081132327387418,0.7414998758132565,3.886477688864777e-05,0.29177273190102837,-0.044090878113774434,0.044231791600212775,0.2442352061712935,0.06230572341760747,0.02864458128971967,4.4531381373087955,7.700610335006103e-05,7742688000.0,0.19642,0.05731,799935000.0,4255310000.0,2044709000.0,5782764000.0,7798739000.0,2500000000.0
CAMARONEX.SN,43.9,-19.371806299587853,0.8542059527534418,2.456012176560122,0.21211782585374575,0.0,,-0.0012303090246785517,0.6570649451665282,0.01407528494472998,-0.002272727272727315,0.0,0.0,0.002457084870258086,43.9,43.96,76441182.3,-0.04259468392783363,-0.03241344327857032,15376000.0,8.288948787061994,-0.06967448487515086,Pampa Camarones SpA,-19.371806299587853,0.8542059527534418,2.456012176560122,0.21211782585374575,0.0,,-0.0012303090246785517,0.6570649451665282,-0.008646925269310662,-0.04259468392783363,-0.03241344327857032,8.288948787061994,-0.06967448487515086,41402000.0,-2.26618,0.0,-2732000.0,40340000.0,16425000.0,18982000.0,89488000.0,1741257.0
COLBUN.SN,153.89,10686.805555555555,869.3349525380453,3.2419645027960127,0.7403164491107218,4.6981610241081296e-05,0.5020833333333333,-0.21343129606976177,-0.358288770053476,0.3149854313241759,0.10402341169563178,7752743.0,9337161.1,65.3319433571693,142.787129792,141.84047489495,2698640850430.8,0.08056779785817066,0.03608627270232937,1523003000.0,2.5526202435962544,5.259573535965031e-05,Colbun SA,10686.805555555555,869.3349525380453,3.2419645027960127,0.7403164491107218,4.6981610241081296e-05,0.5020833333333333,-0.21343129606976177,-0.358288770053476,0.3149854313241759,0.08056779785817066,0.03608627270232937,2.5526202435962544,5.259573535965031e-05,1575984000.0,0.0144,0.00723,377964000.0,1200078000.0,370170000.0,2298134000.0,3104259000.0,17536167720.0
CAMANCHACA.SN,93.08,17595.46313799622,1102.336094590816,2.19344328356742,0.8182311015242041,1.2140094542329178e-05,0.2136105860113421,0.06696786608264432,3.06923076923077,0.16154156548097956,0.8612277544491103,1160646.0,2794616.6,91.3034013386464,70.6324,54.93211113616,386344549760.0,0.09478363740296343,0.039698848202889915,231099000.0,2.155010350808482,7.871212372192363e-05,Camanchaca SA,17595.46313799622,1102.336094590816,2.19344328356742,0.8182311015242041,1.2140094542329178e-05,0.2136105860113421,0.06696786608264432,3.06923076923077,0.16154156548097956,0.09478363740296343,0.039698848202889915,2.155010350808482,7.871212372192363e-05,812862000.0,0.00529,0.00113,69830000.0,446335000.0,203486000.0,286772000.0,350478000.0,4150672000.0
BSANTANDER.SN,72.98,16.035965563763728,3.2039581993985053,,3.6387956500265584,0.02526637434913675,0.40517070898392005,0.35796227528916075,0.727666843823552,,0.2826010544815467,130541252.0,132454714.6,61.46364388528857,69.93520000000001,61.24127934,13752798333426.121,0.19725465316057397,0.012260874083539416,12718588000000.0,10.458487857104092,0.06913436647210236,Banco Santander Chile,16.035965563763728,3.2039581993985053,,3.6387956500265584,0.02526637434913675,0.40517070898392005,0.35796227528916075,0.727666843823552,,0.19725465316057397,0.012260874083539416,10.458487857104092,0.06913436647210236,2613211000000.0,4.55102,1.84394,1041131000000.0,,,15619312000000.0,4292440000000.0,188446126794.0
ABC.SN,11.91,10.29244011199834,1.112200705159917,1.6806517173043578,5.392315928659945,0.0,0.0,0.7713745435756305,1.102945140584758,0.4315933085544251,0.18625498007968133,17952678.0,23737391.3,54.04615578992466,10.7825,10.642304999999999,66720205157.49,0.13460119211346525,0.014098256438724399,328679036000.0,11.513796734301021,0.3190030958352152,ABC SA,10.29244011199834,1.112200705159917,1.6806517173043578,5.565828985298175,0.0,0.0,0.7713745435756305,1.102945140584758,0.4315933085544251,0.13460119211346525,0.014098256438724399,11.513796734301021,0.3190030958352152,505980055000.0,1.15716,0.0,26162119000.0,282498164000.0,168088463000.0,333890502000.0,59989357000.0,5602032339.0
AFPCAPITAL.SN,247.5,7.527102129546446,1.6284937615583368,1.009207202500608,0.017890617362312858,0.10540929292929292,0.7934265132820659,0.04946208276812944,-0.03687229056824839,,0.08413306215551675,0.0,258.0,99.99992099333254,247.5,233.6709672,773132456745.0,0.2123485668665611,0.15198586864450966,-99151192000.0,-0.7200977624634551,0.11317619799379336,AFP Capital SA,7.527102129546446,1.6284937615583368,1.009207202500608,0.017890617362312858,0.10540929292929292,0.7934265132820659,0.04946208276812944,-0.03687229056824839,,0.2123485668665611,0.15198586864450966,-0.7200977624634551,0.11317619799379336,232088060000.0,32.88118,26.0888,89074548000.0,122681361000.0,121562114000.0,8493626000.0,474753097000.0,3123767502.0
AGUASA.SN,375.0,18.45408888480766,1.7759234031951672,0.8213120464347244,1.0215770730765925,0.11077088,2.044175665368363,0.0,,0.7520106864315252,0.1710923721424864,8295908.0,5957893.85,59.31975108651164,363.59584329520004,343.28484237661,2294611935000.0,0.09623468350459703,0.041197842856762236,1211187542000.0,3.6358362562086213,0.043866213482411785,Aguas Andinas SA,18.45408888480766,1.7759234031951672,0.8213120464347244,1.0215770730765925,0.11077088,2.044175665368363,0.0,,0.7520106864315252,0.09623468350459703,0.041197842856762236,3.6358362562086213,0.043866213482411785,662701294000.0,,20.76954,282203771000.0,288702263000.0,351513489000.0,1319945973000.0,1292066950000.0,6118965160.0
ALMENDRAL.SN,31.5,17.272672438846513,0.4781572853728785,0.9693797179721177,2.277544721506192,0.04126984126984127,0.7128404498571578,0.0927942481253863,-0.3214126244660425,0.7653765009070267,0.797945205479452,0.0,1337316.9,74.27818550391363,29.536656000000004,21.764870056020005,567553742626.5,0.05578427530586137,0.010534818453276215,2400127745000.0,3.8981815788403025,0.16802282116701064,Almendral SA,17.272672438846513,0.4781572853728785,0.9693797179721177,2.277544721506192,0.04126984126984127,0.7128404498571578,0.0927942481253863,-0.3214126244660425,0.7653765009070267,0.05578427530586137,0.010534818453276215,3.8981815788403025,0.16802282116701064,2703236728000.0,1.82369,1.3,635109558000.0,1364082556000.0,1407170514000.0,2703355298000.0,1186960358000.0,18017579131.0
ANDACOR.SN,3494.192,1.9220337982677838,1.2307780299824524,1.089388773525958,1.7270369123646916,0.0,0.0,1.1912258296868272,2.4485783423330276,0.4201454562676549,0.0,0.0,0.0,,3494.192,3494.192,7897681078.352,0.9552732075038798,0.1370284851900263,3775174000.0,0.4538011456898992,0.8506856661685877,Andacor SA,1.9220337982677838,1.2307780299824524,1.089388773525958,1.7270369123646916,0.0,0.0,1.233551416941808,2.4485783423330276,0.4201454562676549,0.9552732075038798,0.1370284851900263,0.4538011456898992,0.9201045126927728,24873043000.0,1817.96595,0.0,7677341000.0,15650962000.0,14366737000.0,11082085000.0,6416820000.0,2260231.0
ANDINAB.SN,4400.0,17.82569392774206,4.265538149091903,1.1181398836264869,1.1476623521995684,0.1274318181818182,2.2715605875647666,0.0,,0.3966430450332792,0.23614895127766267,1598374.0,791586.95,65.16076826634688,4215.627741183999,3888.59325617054,4164910657600.0,0.23929156230229345,0.07099333889746981,799207488000.0,1.4484811981416827,0.01577472013237838,Embotelladora Andina SA,17.82569392774206,4.265538149091903,1.1181398836264869,1.1476623521995684,0.1274318181818182,2.2715605875647666,0.0,,0.3966430450332792,0.23929156230229345,0.07099333889746981,1.4484811981416827,0.01577472013237838,3224233005000.0,,267.0,357241911000.0,1013195740000.0,906143994000.0,1120588070000.0,976409192000.0,946570604.0
ANTARCHILE.SN,8746.2,6049.3007428310575,492.71307226950216,2.1277396833500117,1.2565620835219515,5.590999519791452e-05,0.33821637548242517,-0.03648365538969338,1.8135909860470547,0.156386159646833,0.23323434670824028,11553.0,93510.45,93.87534945784574,7827.919222464,7513.65027420884,3969492117292.8003,0.11946280404424195,0.03275812065642188,7768504000.0,2.7811404513689997,0.0002844487321390777,Antarchile SA,6049.3007428310575,492.71307226950216,2.1277396833500117,1.2565620835219515,5.590999519791452e-05,0.33821637548242517,-0.03648365538969338,1.8135909860470547,0.156386159646833,0.11946280404424195,0.03275812065642188,2.7811404513689997,0.0002844487321390777,28114745000.0,1.44582,0.489,2437324000.0,8485828000.0,3988189000.0,10123363000.0,8056397000.0,453853344.0
